장소 POI에 대한 ID 구분 번호 체계,위치좌표 X축값 ,위치좌표 Y축값 ,종류 구분 체계 ,장소 명칭,전화번호,추가전화번호,팩스번호,주소,신규 거리명 주소,데이터기준일자
65180,126.526588,33.511507,도로시설,동문시장입구,,,,제주특별자치도 제주시 일도일동 1102-37,,2015-12-31
65181,126.525388,33.511723,도로시설,동문재래시장입구,,,,제주특별자치도 제주시 이도일동 1426-2,제주특별자치도 제주시 오현길 76,2015-12-31
65182,126.610374,33.240605,음식점,어진이네회집,064-732-7442,,,제주특별자치도 서귀포시 보목동 274-5,,2015-12-31
65183,126.607562,33.239596,음식점,돌하르방회집,,,,제주특별자치도 서귀포시 보목동 556,제주특별자치도 서귀포시 보목포로 53,2015-12-31
65185,126.606762,33.239463,음식점,자리가시회집,064-767-3780,,,제주특별자치도 서귀포시 보목동 563,제주특별자치도 서귀포시 보목포로 45,2015-12-31
65186,126.62261,33.251679,음식점,쇠소깍식당펜션,064-767-2900,,,제주특별자치도 서귀포시 하효동 996-1,제주특별자치도 서귀포시 쇠소깍로 138,2015-12-31
65187,126.235941,33.382117,도로시설,금능네거리,,,,제주특별자치도 제주시 한림읍 금능리 2208-1,,2015-12-31
65188,126.300597,33.444386,도로시설,금성네거리,,,,제주특별자치도 제주시 애월읍 금성리 598-2,,2015-12-31
65189,126.263676,33.398715,도로시설,명월교차로(구),,,,제주특별자치도 제주시 한림읍 명월리 2140-1,,2015-12-31
65190,126.800542,33.391924,도로시설,성읍민속마을삼거리,,,,제주특별자치도 서귀포시 표선면 성읍리 3294,,2015-12-31
65191,126.510577,33.509057,도로시설,용문로타리,,,,제주특별자치도 제주시 용담이동 2678-4,,2015-12-31
65192,126.538737,33.520248,도로시설,제4부두네거리,,,,제주특별자치도 제주시 건입동 918-13,,2015-12-31
65193,126.245205,33.271712,도로시설,농공단지입구네거리,,,,제주특별자치도 서귀포시 대정읍 무릉리 산 65-6,,2015-12-31
65194,126.50694,33.504407,도로시설,먹돌새기사거리,,,,제주특별자치도 제주시 용담이동 2712-1,,2015-12-31
65195,126.622373,33.263319,도로시설,효돈입구교차로,,,,제주특별자치도 서귀포시 하효동 282-6,,2015-12-31
65196,126.510382,33.260109,도로시설,중산간도로교차로,,,,제주특별자치도 서귀포시 강정동 186,,2015-12-31
65197,126.260626,33.396365,도로시설,명월네거리,,,,제주특별자치도 제주시 한림읍 명월리 2087-4,,2015-12-31
65198,126.425515,33.251692,도로시설,중문동네거리,,,,제주특별자치도 서귀포시 중문동 2774,제주특별자치도 서귀포시 1100로49번길 28-3,2015-12-31
65199,126.26465,33.417813,도로시설,한림항입구네거리,,,,제주특별자치도 제주시 한림읍 대림리 1812-2,,2015-12-31
65200,126.255665,33.351204,도로시설,월림삼거리,,,,제주특별자치도 제주시 한림읍 월림리 2311-3,,2015-12-31
65201,126.598561,33.317879,도로시설,서성로입구교차로,,,,제주특별자치도 서귀포시 남원읍 하례리 산 54-3,,2015-12-31
65202,126.556278,33.29184,도로시설,산록남로삼거리,,,,제주특별자치도 서귀포시 동홍동 2144-1,,2015-12-31
65203,126.261516,33.263488,도로시설,신평리교차로,,,,제주특별자치도 서귀포시 대정읍 신평리 1490,제주특별자치도 서귀포시 신평로 16,2015-12-31
65204,126.225433,33.244465,도로시설,일과2리교차로(구),,,,제주특별자치도 서귀포시 대정읍 일과리 1493-2,,2015-12-31
65205,126.459762,33.256901,금융기관,새마을금고ATM,,,,제주특별자치도 서귀포시 하원동 460-1,제주특별자치도 서귀포시 하원로19번길 24,2015-12-31
65206,126.404966,33.287763,도로시설,롯데스카이힐제주컨트리클럽입구,,,,제주특별자치도 서귀포시 색달동 240,제주특별자치도 서귀포시 상예로 530,2015-12-31
65207,126.458811,33.31162,농공시설,관리소,,,,제주특별자치도 서귀포시 대포동 산 1-8,제주특별자치도 서귀포시 1100로 882,2015-12-31
65208,126.477523,33.258867,도로시설,녹나무자생지군락입구,,,,제주특별자치도 서귀포시 강정동 5647,,2015-12-31
65209,126.448001,33.253909,교육기관,청송체육관,,,,제주특별자치도 서귀포시 대포동 472,제주특별자치도 서귀포시 일주서로570번길 19,2015-12-31
65210,126.455112,33.261425,교통시설,간이집하장,,,,제주특별자치도 서귀포시 하원동 1153,,2015-12-31
65211,126.529113,33.513807,공공기관,기상청,,,,제주특별자치도 제주시 일도일동 1123-13,,2015-12-31
65212,126.539112,33.520214,도로시설,항만119센터후문,,,,제주특별자치도 제주시 건입동 918-13,,2015-12-31
65213,126.535137,33.519023,도로시설,제주연안여객터미널입구,,,,제주특별자치도 제주시 건입동 918-33,,2015-12-31
65214,126.532087,33.51759,공공기관,수협제주어업정보통신국,,,,제주특별자치도 제주시 건입동 918-28,제주특별자치도 제주시 임항로 85,2015-12-31
65215,126.539299,33.509232,주택관련,삼부장미아파트,,,,제주특별자치도 제주시 일도이동 330-26,제주특별자치도 제주시 고마로 56,2015-12-31
65216,126.539187,33.510557,교통시설,일도2동사무소(구),,,,제주특별자치도 제주시 일도이동 321-13,제주특별자치도 제주시 고마로 39,2015-12-31
65217,126.538562,33.511365,교통시설,일도2동사무소(구),,,,제주특별자치도 제주시 일도이동 432,,2015-12-31
65218,126.538337,33.51194,도로시설,일도2동사무소입구(구),,,,제주특별자치도 제주시 일도이동 432,,2015-12-31
65219,126.541224,33.508716,주택관련,태흥아파트,,,,제주특별자치도 제주시 일도이동 357,제주특별자치도 제주시 고마로13길 14,2015-12-31
65220,126.541362,33.508866,도로시설,누리안아파트입구,,,,제주특별자치도 제주시 일도이동 357,제주특별자치도 제주시 고마로13길 14,2015-12-31
65221,126.542412,33.510657,의료/복지,영락종합사회복지관,064-759-4071,,064-759-4073,제주특별자치도 제주시 일도이동 324-10,제주특별자치도 제주시 고마로9길 32,2015-12-31
65222,126.541437,33.512199,도로시설,상록수아파트정문,,,,제주특별자치도 제주시 일도이동 425,,2015-12-31
65223,126.541049,33.510307,주택관련,신산시장아파트,,,,제주특별자치도 제주시 일도이동 326-1,제주특별자치도 제주시 동광로19길 22,2015-12-31
65224,126.541299,33.510516,도로시설,신산시장아파트입구,,,,제주특별자치도 제주시 일도이동 430,,2015-12-31
65225,126.540937,33.511807,도로시설,상록수아파트후문,,,,제주특별자치도 제주시 일도이동 151-17,제주특별자치도 제주시 고마로5길 25,2015-12-31
65226,126.534187,33.505733,문화/종교/예술,제주영상미디어센터,064-727-7800,,064-727-7900,제주특별자치도 제주시 일도이동 837-20,제주특별자치도 제주시 신산로 82,2015-12-31
65227,126.535125,33.506424,음식점,고모네식당(구),064-753-0049,,,제주특별자치도 제주시 일도이동 338-4,제주특별자치도 제주시 신산로 83,2015-12-31
65228,126.527563,33.51634,음식점,유명한물회,064-752-5599,064-702-8211,,제주특별자치도 제주시 건입동 1388-1,제주특별자치도 제주시 임항로 26,2015-12-31
65229,126.525675,33.518223,문화/종교/예술,제주시해변공연장,,,,제주특별자치도 제주시 건입동 1444,제주특별자치도 제주시 중앙로 1,2015-12-31
65230,126.528488,33.517889,음식점,소라회집,064-757-9953,064-758-9273,,제주특별자치도 제주시 건입동 1319-87,제주특별자치도 제주시 서부두길 18-2,2015-12-31
65231,126.528825,33.512865,도로시설,동문시장입구,,,,제주특별자치도 제주시 일도일동 1165,제주특별자치도 제주시 동문로 20,2015-12-31
65232,126.521801,33.504991,도로시설,제주중앙여중후문,,,,제주특별자치도 제주시 삼도이동 594-13,제주특별자치도 제주시 서사로11길 8,2015-12-31
65233,126.535312,33.509949,음식점,미소식당,064-756-7444,,,제주특별자치도 제주시 일도이동 1012-9,제주특별자치도 제주시 동문로14길 45,2015-12-31
65234,126.536712,33.510107,도로시설,미화아파트입구,,,,제주특별자치도 제주시 일도이동 162-31,제주특별자치도 제주시 삼성로18길 28,2015-12-31
65235,126.540599,33.504208,도로시설,장미1차아파트입구,,,,제주특별자치도 제주시 일도이동 391-4,제주특별자치도 제주시 가령골길 20,2015-12-31
65236,126.5373,33.503908,음식점,군산해물칼국수,064-727-6622,,,제주특별자치도 제주시 이도이동 314-11,제주특별자치도 제주시 가령로1길 22,2015-12-31
65237,126.542612,33.503683,교통시설,팬코리아볼링센타전용주차장,,,,제주특별자치도 제주시 일도이동 48-1,,2015-12-31
65238,126.542512,33.506091,도로시설,태영아트빌정문,,,,제주특별자치도 제주시 일도이동 456,,2015-12-31
65239,126.543387,33.506791,도로시설,그린파크입구,,,,제주특별자치도 제주시 일도이동 404,제주특별자치도 제주시 고마로17길 26,2015-12-31
65240,126.543374,33.505633,도로시설,태영아트빌입구,,,,제주특별자치도 제주시 일도이동 457,,2015-12-31
65241,126.541749,33.508016,자동차관련,현대블루핸즈일도점,,,,제주특별자치도 제주시 일도이동 370-31,,2015-12-31
65242,126.542937,33.506199,도로시설,태영아트빌입구,,,,제주특별자치도 제주시 일도이동 456,,2015-12-31
65243,126.544511,33.506441,음식점,경락회집,064-726-3380,,,제주특별자치도 제주시 일도이동 420-4,제주특별자치도 제주시 천수로13길 6,2015-12-31
65244,126.542849,33.508557,음식점,소문난회집,,,,제주특별자치도 제주시 일도이동 371-6,제주특별자치도 제주시 동광로20길 28,2015-12-31
65245,126.617667,33.520399,교통시설,농협물류센터,,,,제주특별자치도 제주시 조천읍 신촌리 2872,제주특별자치도 제주시 신와로 92,2015-12-31
65246,126.543124,33.515507,문화/종교/예술,천리교제주지구대양지회,,,,제주특별자치도 제주시 건입동 695-1,제주특별자치도 제주시 사라봉길 44,2015-12-31
65247,126.547386,33.514065,의료/복지,자원봉사종합센터,,,,제주특별자치도 제주시 건입동 533-3,제주특별자치도 제주시 사라봉동길 15,2015-12-31
65248,126.536962,33.514815,도로시설,제주여상후문,,,,제주특별자치도 제주시 건입동 1047-1,,2015-12-31
65249,126.533075,33.514607,도로시설,제주동초교후문,,,,제주특별자치도 제주시 건입동 993-28,,2015-12-31
65250,126.529075,33.51454,금융기관,나이스365,,,,제주특별자치도 제주시 일도일동 1189,제주특별자치도 제주시 산지로 27,2015-12-31
65251,126.528538,33.518331,음식점,해진회집,064-757-8889,,,제주특별자치도 제주시 건입동 1435-2,제주특별자치도 제주시 서부두길 22-1,2015-12-31
65252,126.528063,33.517098,음식점,수성회집,064-702-0442,,,제주특별자치도 제주시 건입동 1319-81,제주특별자치도 제주시 서부두길 8,2015-12-31
65253,126.525938,33.51619,관광/숙박,타워장,,,,제주특별자치도 제주시 건입동 1403,제주특별자치도 제주시 중앙로1길 12,2015-12-31
65254,126.526688,33.514606,쇼핑/편의,칠성로GS25,,,,제주특별자치도 제주시 일도일동 1305,제주특별자치도 제주시 관덕로15길 15,2015-12-31
65255,126.5274,33.515898,관광/숙박,탑동호텔,,,,제주특별자치도 제주시 건입동 1369,제주특별자치도 제주시 서부두남길 19,2015-12-31
65256,126.525863,33.513815,금융기관,새마을금고,064-758-1301,,,제주특별자치도 제주시 일도일동 1355-3,제주특별자치도 제주시 관덕로13길 9,2015-12-31
65257,126.526488,33.51489,도로시설,일도1동사무소입구,,,,제주특별자치도 제주시 일도일동 1492-1,,2015-12-31
65258,126.5315,33.51504,공공기관,건입동사무소,064-757-3003,,,제주특별자치도 제주시 건입동 1189-2,제주특별자치도 제주시 만덕로 18,2015-12-31
65259,126.538712,33.515815,쇼핑/편의,씨유제주사라봉점,064-757-7100,,,제주특별자치도 제주시 건입동 674,제주특별자치도 제주시 임항로 279,2015-12-31
65260,126.538262,33.516523,음식점,들물숯불갈비,,,,제주특별자치도 제주시 건입동 1038-4,제주특별자치도 제주시 임항로 276,2015-12-31
65261,126.539862,33.517956,교통시설,현대택배중제주대리점,,,,제주특별자치도 제주시 건입동 659,제주특별자치도 제주시 사라봉7길 1,2015-12-31
65262,126.619767,33.533156,레져/스포츠,신촌리체육관,,,,제주특별자치도 제주시 조천읍 신촌리 1812,,2015-12-31
65263,126.586057,33.524006,주택관련,장원아파트,,,,제주특별자치도 제주시 삼양이동 2113-4,제주특별자치도 제주시 선사로 29,2015-12-31
65264,126.525651,33.504991,공공기관,교직원공제회제주지부,064-722-1001,,,제주특별자치도 제주시 이도일동 1690-8,제주특별자치도 제주시 중앙로 150,2015-12-31
65265,126.524651,33.511565,음식점,파리바게트제주중앙점,064-759-0083,,,제주특별자치도 제주시 이도일동 1410-4,,2015-12-31
65266,126.5254,33.517031,레져/스포츠,제주월드21수영장,,,,제주특별자치도 제주시 건입동 1441,제주특별자치도 제주시 중앙로 13,2015-12-31
65267,126.590507,33.528398,주택관련,삼부아파트,,,,제주특별자치도 제주시 삼양일동 1583-6,제주특별자치도 제주시 원당로9길 26,2015-12-31
65268,126.589419,33.530356,관광/숙박,살레in제주,064-755-4333,070-8845-4333,,제주특별자치도 제주시 삼양일동 1940-3,제주특별자치도 제주시 서흘1길 46,2015-12-31
65269,126.61773,33.524165,교통시설,감귤작목반선과장,,,,제주특별자치도 제주시 조천읍 신촌리 2717-1,제주특별자치도 제주시 신촌남1길 69-2,2015-12-31
65270,126.58822,33.523282,도로시설,삼양동유적입구,,,,제주특별자치도 제주시 삼양일동 1660-5,제주특별자치도 제주시 선사로2길 13,2015-12-31
65271,126.587207,33.52464,관광/숙박,펜션가든서흘포(구),064-726-0707,,,제주특별자치도 제주시 삼양일동 1658-4,제주특별자치도 제주시 선사로6길 12,2015-12-31
65272,126.592057,33.529223,주택관련,영진빌라,,,,제주특별자치도 제주시 삼양일동 1578-18,제주특별자치도 제주시 선사로8길 75-1,2015-12-31
